dada	0.0008107540337102458	0.0008107524122046114
dssens	5.9639873505455755e-05	5.963999278538007e-05
saistd	0.00010703351909814716	0.0001070336261319915
ads	0.014222639030861513	0.01422261058562612
asa	0.012858286779936428	0.012858299638236056
anoaoh	7.696599378217842e-05	7.696607074855791e-05
arae	0.002275885347867797	0.0022758830719847322
ardd	0.0024191522608843683	0.002419152260886788
arena	0.0007064599773357472	0.000706459270877186
srhsia	9.530679577883942e-05	9.530689108582592e-05
athar	0.00039730107176090524	0.00039730027715995504
dan	0.0107843173591487	0.010784328143476853
anania	7.390863499109205e-05	7.390848717404191e-05
dsshth	5.475394616843785e-05	5.47537819069832e-05
eid	0.009161443453073282	0.009161434291638987
iiaerh	0.00014325115209781728	0.00014325115209809936
didred	9.752157321539116e-05	9.752167073735448e-05
eiedr	0.0004997398354558997	0.0004997383362393928
dhdse	0.0004517249706945815	0.00045172406724599954
dorttr	0.0001362574867839544	0.00013625735052687346
doh	0.0058768126452189845	0.005876789138038923
shaaer	6.665932055266822e-05	6.665958719061498e-05
ihhneh	0.00023499075380073236	0.00023499075380119095
taottr	8.874737983560676e-05	8.87477348262835e-05
eaitor	0.00010013931959135452	0.00010013911931311538
enedie	6.833769236104251e-05	6.833776069887155e-05
hnsand	0.00010947090661863132	0.00010947156344648333
hadd	0.0016377751289372963	0.001637771853395223
sara	0.0012420917153457658	0.001242092957438728
hahsea	0.00011008871947571325	0.00011008871947582487
hderti	0.0001038363928704669	0.0001038367043802717
hattee	0.00011996164344514151	0.0001199615234839822
ohnt	0.0028561230207062287	0.0028561258768349577
rdhd	0.0013390840245380428	0.001339084024542068
hdrnd	0.0005530572518146847	0.0005530566987585335
eee	0.008618947512872796	0.008618947512872793
hiehe	0.0005879065037311693	0.0005879076795459444
rhars	0.000422051936427819	0.0004220515143767305
horaer	0.00010786941501509981	0.00010786930714579622
inhand	0.0002050741101617006	0.00020507411016190192
nese	0.0026449921235505566	0.0026449974135453786
nhho	0.0017732563043718205	0.0017732527578680725
netted	0.00013278227459322768	0.0001327826729408427
niai	0.002640734225901232	0.002640731585169657
nssn	0.0013043393896239248	0.0013043367809490568
shda	0.002081833246317455	0.002081837409992275
sna	0.01335963092792744	0.01335963092794081
hrdd	0.0018023315868279433	0.0018023243775214227
ohtet	0.0006113568477589003	0.0006113537909850441
haatt	0.0007320514489653028	0.0007320507169167718
haht	0.0017455347162039336	0.001745541698360252
raessn	0.0001972132769367808	0.00019721169923904162
rddddr	9.978523524535426e-05	9.978503567528705e-05
rdnedr	0.00024658280692802637	0.00024658206718134156
htstne	9.069527490294795e-05	9.069554698967809e-05
restes	9.190225164998545e-05	9.190234355232622e-05
reenin	0.00011315063962985319	0.00011315075278083178
retin	0.0007060359961655653	0.0007060345840963874
htddeh	9.019345392164883e-05	9.019300295591322e-05
rhd	0.013991615622556937	0.013991615622570926
sas	0.007670474683273645	0.007670467012806636
odda	0.0015172932769667708	0.0015172963115609095
httdtr	4.0175249316815735e-05	4.017541001821708e-05
htnht	0.00037939282528094616	0.0003793920664964321
strai	0.00058131480564328	0.0005813153869586655
odrd	0.002236871022039182	0.002236873258912445
stt	0.008785857661014673	0.008785857661023461
shhar	0.0003616628628187029	0.00036166069284948555
sheth	0.00021035748999076795	0.00021035727963349422
ssiaer	0.00013552013780230947	0.00013552081540503373
shoat	0.00027106167118564706	0.0002710611290633891
hina	0.0016032289832577042	0.0016032289832593033
hntse	0.0003856414982064632	0.0003856414982064625
dhda	0.0014702449839219865	0.0014702479244193057
oshs	0.00224963264212227	0.002249632642122274
sooer	0.0004599237343762858	0.00045992327445393906
stttn	0.00045100641791194816	0.0004510055159009109
hedrd	0.0004987823857935455	0.000498781887012656
hehheo	0.0001506934408635574	0.00015069374225118624
tnrh	0.0030163869146840132	0.0030163869146870234
tnso	0.0022580210680769987	0.0022580301001861145
tnsse	0.0006188081014728211	0.000618808101474059
etaest	5.648215095569868e-05	5.648209447360038e-05
teaio	0.0006260048354508515	0.0006260035834436856
tehas	0.0010383893425490276	0.0010383914193329027
ttrat	0.0008643984637705524	0.0008643984637714322
teota	0.000315786103077918	0.0003157861030779149
thtst	0.000629712553825096	0.0006297106646931006
thdod	0.00035485778890342114	0.0003548570791889053
thdn	0.002311356896480228	0.00231135227377568
thh	0.015805492785204666	0.015805492785220487
toroe	0.0005338131577850946	0.0005338126239724689
tdaes	0.0006898291959597495	0.0006898271264762982
eiaeee	8.62892813619244e-05	8.628928136209986e-05
thnot	0.0005183535972445391	0.000518353078891458
tooroo	0.0004008390206645241	0.0004008410248656065
tshhid	0.00015763015661314142	0.0001576295260944132
thhh	0.0017870881826406648	0.0017870863955560601
thsthn	0.00010528518429655724	0.00010528528958216138
ihit	0.0025976510348080534	0.0025976562301179146
traat	0.0005084452568198296	0.0005084467821586498
erdesa	0.00027077965466653335	0.0002707810085693994
trodh	0.0005016376145877442	0.0005016386178644708
eoah	0.0028882227413070875	0.002888225629532702
